weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source
WX001434,REG016,2026-08-23,20.1,33.1,2.1,87.2,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001435,REG016,2026-08-24,22.4,33.3,17.3,73.7,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001436,REG016,2026-08-25,17.1,28.6,5.5,75.7,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001437,REG016,2026-08-26,21.1,34.7,4.6,72.9,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001438,REG016,2026-08-27,23.0,30.9,2.6,78.9,4.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001439,REG016,2026-08-28,21.8,34.6,5.5,76.8,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001440,REG016,2026-08-29,22.7,36.4,17.0,81.3,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001441,REG017,2026-06-01,21.2,36.8,10.7,86.6,6.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001442,REG017,2026-06-02,22.1,33.7,9.2,77.1,8.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001443,REG017,2026-06-03,21.5,33.3,8.7,73.7,8.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001444,REG017,2026-06-04,22.5,33.9,8.9,84.8,10.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001445,REG017,2026-06-05,21.2,32.9,10.2,77.4,11.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001446,REG017,2026-06-06,23.0,34.5,21.7,84.4,21.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001447,REG017,2026-06-07,20.1,34.2,34.2,79.0,10.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001448,REG017,2026-06-08,20.7,33.1,2.4,88.2,9.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001449,REG017,2026-06-09,23.4,38.2,0.6,80.4,8.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001450,REG017,2026-06-10,20.2,34.9,4.9,78.0,9.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001451,REG017,2026-06-11,25.4,33.7,9.8,76.2,10.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001452,REG017,2026-06-12,22.0,32.6,19.1,84.9,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001453,REG017,2026-06-13,23.5,33.2,3.2,90.1,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001454,REG017,2026-06-14,22.1,32.9,5.0,83.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001455,REG017,2026-06-15,23.4,36.8,25.6,79.9,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001456,REG017,2026-06-16,22.2,33.2,28.6,87.2,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001457,REG017,2026-06-17,22.8,36.0,10.2,84.8,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001458,REG017,2026-06-18,19.4,32.8,11.6,80.9,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001459,REG017,2026-06-19,23.1,35.2,13.5,81.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001460,REG017,2026-06-20,24.4,36.2,7.9,85.4,13.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001461,REG017,2026-06-21,21.4,36.0,8.9,75.9,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001462,REG017,2026-06-22,20.9,30.7,2.3,82.2,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001463,REG017,2026-06-23,21.4,34.2,9.0,71.1,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001464,REG017,2026-06-24,22.9,36.2,16.1,82.0,14.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001465,REG017,2026-06-25,25.2,37.5,5.6,76.1,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001466,REG017,2026-06-26,22.8,36.4,6.1,65.4,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001467,REG017,2026-06-27,22.4,36.3,6.4,74.9,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001468,REG017,2026-06-28,20.5,33.1,7.6,73.9,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001469,REG017,2026-06-29,21.2,31.5,4.0,78.6,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001470,REG017,2026-06-30,22.5,33.5,1.9,80.9,14.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001471,REG017,2026-07-01,17.2,33.1,12.0,79.4,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001472,REG017,2026-07-02,21.3,32.5,8.3,83.5,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001473,REG017,2026-07-03,19.7,38.7,3.0,76.7,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001474,REG017,2026-07-04,21.6,34.8,10.0,71.4,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001475,REG017,2026-07-05,22.3,33.9,11.9,82.3,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001476,REG017,2026-07-06,22.2,35.0,9.5,87.3,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001477,REG017,2026-07-07,23.3,35.1,4.9,84.2,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001478,REG017,2026-07-08,19.7,34.0,1.6,91.3,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001479,REG017,2026-07-09,21.3,34.5,3.8,77.8,14.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001480,REG017,2026-07-10,22.2,30.8,13.2,78.3,15.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001481,REG017,2026-07-11,21.2,35.0,5.2,82.2,4.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001482,REG017,2026-07-12,22.3,34.3,11.1,90.3,4.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001483,REG017,2026-07-13,22.9,34.3,12.0,77.3,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001484,REG017,2026-07-14,23.6,34.8,3.2,82.6,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001485,REG017,2026-07-15,22.0,34.6,29.0,82.8,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001486,REG017,2026-07-16,19.5,31.8,4.2,72.7,5.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001487,REG017,2026-07-17,20.2,33.3,11.3,77.6,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001488,REG017,2026-07-18,23.9,33.8,5.9,85.0,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001489,REG017,2026-07-19,22.2,37.2,2.8,78.9,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001490,REG017,2026-07-20,25.5,34.3,12.5,86.0,18.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001491,REG017,2026-07-21,24.3,36.9,7.0,81.4,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001492,REG017,2026-07-22,19.7,31.7,9.2,80.4,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001493,REG017,2026-07-23,24.6,34.7,2.1,73.6,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001494,REG017,2026-07-24,22.0,31.7,9.9,77.2,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001495,REG017,2026-07-25,21.4,29.8,16.0,73.5,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001496,REG017,2026-07-26,24.4,36.8,24.4,77.1,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001497,REG017,2026-07-27,23.3,35.6,12.4,81.4,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001498,REG017,2026-07-28,21.7,32.1,5.9,77.6,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001499,REG017,2026-07-29,22.9,35.1,13.5,77.5,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001500,REG017,2026-07-30,20.7,34.4,6.2,77.0,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001501,REG017,2026-07-31,23.6,33.8,1.8,69.4,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001502,REG017,2026-08-01,20.5,37.0,8.3,83.5,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001503,REG017,2026-08-02,21.0,35.0,6.7,70.7,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001504,REG017,2026-08-03,19.4,33.2,5.5,84.1,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001505,REG017,2026-08-04,22.7,33.2,9.6,73.9,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001506,REG017,2026-08-05,24.0,34.5,16.6,80.1,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001507,REG017,2026-08-06,21.0,36.2,12.6,89.8,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001508,REG017,2026-08-07,23.6,32.6,11.5,84.0,14.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001509,REG017,2026-08-08,22.2,34.2,2.8,86.1,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001510,REG017,2026-08-09,21.8,32.7,9.2,88.5,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001511,REG017,2026-08-10,22.2,30.5,13.6,80.5,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001512,REG017,2026-08-11,19.0,33.2,1.1,82.4,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001513,REG017,2026-08-12,20.0,31.7,3.2,79.0,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001514,REG017,2026-08-13,22.0,36.4,1.8,74.8,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001515,REG017,2026-08-14,22.5,32.2,5.7,79.5,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001516,REG017,2026-08-15,23.1,30.1,3.6,84.4,5.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001517,REG017,2026-08-16,20.1,35.5,14.2,85.2,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001518,REG017,2026-08-17,21.4,34.0,4.8,70.3,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001519,REG017,2026-08-18,21.5,34.8,11.8,78.0,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001520,REG017,2026-08-19,23.7,35.5,17.8,87.0,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001521,REG017,2026-08-20,21.9,32.7,3.8,84.6,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001522,REG017,2026-08-21,21.5,35.5,3.6,76.2,14.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001523,REG017,2026-08-22,22.7,37.2,18.9,81.8,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001524,REG017,2026-08-23,23.9,37.1,7.7,74.3,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001525,REG017,2026-08-24,26.2,35.6,1.8,81.6,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001526,REG017,2026-08-25,21.7,32.1,18.1,81.0,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001527,REG017,2026-08-26,21.0,33.4,34.3,83.1,3.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001528,REG017,2026-08-27,22.7,34.4,3.5,77.8,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001529,REG017,2026-08-28,23.9,33.4,5.2,80.0,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001530,REG017,2026-08-29,22.7,35.5,6.7,72.0,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001531,REG018,2026-06-01,22.8,31.0,1.7,87.7,13.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001532,REG018,2026-06-02,20.2,31.7,8.2,69.3,15.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001533,REG018,2026-06-03,22.5,34.9,8.6,85.5,11.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001534,REG018,2026-06-04,21.4,32.6,15.1,80.9,10.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001535,REG018,2026-06-05,20.8,33.3,4.1,77.3,14.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001536,REG018,2026-06-06,20.7,32.7,4.8,73.6,12.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001537,REG018,2026-06-07,21.0,35.5,0.6,78.0,7.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001538,REG018,2026-06-08,22.6,32.5,6.1,76.5,9.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001539,REG018,2026-06-09,20.7,32.2,20.3,75.5,15.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001540,REG018,2026-06-10,21.1,32.2,13.7,82.5,9.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001541,REG018,2026-06-11,19.9,34.8,2.0,78.9,11.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001542,REG018,2026-06-12,20.5,33.6,8.3,77.3,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001543,REG018,2026-06-13,19.5,31.4,10.6,79.3,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001544,REG018,2026-06-14,20.2,31.1,10.7,75.8,14.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001545,REG018,2026-06-15,24.0,36.5,11.0,93.1,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001546,REG018,2026-06-16,21.7,32.5,9.1,77.0,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001547,REG018,2026-06-17,21.4,27.0,14.2,83.6,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001548,REG018,2026-06-18,20.5,32.3,3.6,76.4,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001549,REG018,2026-06-19,23.8,32.8,14.4,73.1,5.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001550,REG018,2026-06-20,18.1,33.6,1.3,77.7,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001551,REG018,2026-06-21,20.6,31.9,3.5,77.5,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001552,REG018,2026-06-22,21.2,34.0,9.3,86.1,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001553,REG018,2026-06-23,20.5,36.6,24.0,82.4,14.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001554,REG018,2026-06-24,23.8,34.2,4.7,77.4,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001555,REG018,2026-06-25,18.6,33.9,17.3,81.8,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001556,REG018,2026-06-26,20.6,31.8,5.6,76.3,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001557,REG018,2026-06-27,22.2,32.4,9.7,78.7,14.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001558,REG018,2026-06-28,19.9,33.5,5.4,76.9,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001559,REG018,2026-06-29,19.1,36.0,12.5,79.5,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001560,REG018,2026-06-30,20.0,32.4,2.4,76.9,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001561,REG018,2026-07-01,20.6,31.7,4.4,82.5,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001562,REG018,2026-07-02,20.9,34.5,11.3,67.9,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001563,REG018,2026-07-03,21.7,30.5,15.0,76.4,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001564,REG018,2026-07-04,23.4,32.8,1.7,87.0,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001565,REG018,2026-07-05,22.0,34.5,5.1,81.5,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001566,REG018,2026-07-06,19.8,36.0,10.0,79.3,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001567,REG018,2026-07-07,19.5,31.4,14.8,86.2,4.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001568,REG018,2026-07-08,21.0,33.8,22.3,79.3,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001569,REG018,2026-07-09,21.5,30.1,11.5,73.7,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001570,REG018,2026-07-10,20.3,33.9,8.0,80.2,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001571,REG018,2026-07-11,22.0,31.9,1.9,73.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001572,REG018,2026-07-12,21.0,33.0,9.6,80.8,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001573,REG018,2026-07-13,22.8,36.5,13.0,71.1,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001574,REG018,2026-07-14,20.0,32.3,4.6,82.4,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001575,REG018,2026-07-15,20.6,30.8,4.4,81.4,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001576,REG018,2026-07-16,19.4,33.8,9.0,80.4,2.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001577,REG018,2026-07-17,22.6,34.6,8.1,83.2,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001578,REG018,2026-07-18,21.0,31.8,5.5,68.5,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001579,REG018,2026-07-19,22.0,33.2,9.5,82.6,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001580,REG018,2026-07-20,18.5,32.9,18.3,91.5,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001581,REG018,2026-07-21,21.8,33.4,5.3,75.3,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001582,REG018,2026-07-22,20.9,30.8,2.7,91.7,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001583,REG018,2026-07-23,21.1,33.7,9.0,69.4,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001584,REG018,2026-07-24,21.8,33.0,11.8,75.2,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001585,REG018,2026-07-25,18.8,29.5,7.0,74.2,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001586,REG018,2026-07-26,22.3,29.1,4.3,78.6,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001587,REG018,2026-07-27,22.2,33.6,7.1,84.6,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001588,REG018,2026-07-28,21.1,32.0,15.0,71.4,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001589,REG018,2026-07-29,21.6,33.5,19.7,74.8,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001590,REG018,2026-07-30,21.8,31.9,1.6,70.8,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001591,REG018,2026-07-31,20.1,34.2,2.5,76.8,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001592,REG018,2026-08-01,22.5,33.3,10.1,77.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001593,REG018,2026-08-02,22.1,34.7,13.4,78.2,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001594,REG018,2026-08-03,20.7,33.1,26.3,75.4,3.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001595,REG018,2026-08-04,21.7,32.3,10.6,84.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001596,REG018,2026-08-05,20.3,32.8,4.7,78.8,5.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001597,REG018,2026-08-06,21.3,35.7,5.7,85.0,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001598,REG018,2026-08-07,19.6,34.4,21.5,75.5,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001599,REG018,2026-08-08,21.3,35.5,3.3,77.4,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001600,REG018,2026-08-09,20.9,34.9,0.5,81.1,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001601,REG018,2026-08-10,21.4,35.1,3.1,86.3,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001602,REG018,2026-08-11,20.7,33.0,13.6,72.1,2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001603,REG018,2026-08-12,22.5,34.4,22.4,73.6,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001604,REG018,2026-08-13,22.2,31.5,7.5,86.6,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001605,REG018,2026-08-14,23.6,33.5,9.6,81.4,13.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001606,REG018,2026-08-15,24.2,31.5,0.8,81.8,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001607,REG018,2026-08-16,21.0,34.4,24.7,81.5,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001608,REG018,2026-08-17,20.2,34.5,8.5,77.8,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001609,REG018,2026-08-18,20.7,35.3,4.4,76.1,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001610,REG018,2026-08-19,23.0,34.4,2.0,77.8,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001611,REG018,2026-08-20,18.8,33.8,5.7,80.1,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001612,REG018,2026-08-21,24.4,36.1,8.9,72.9,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001613,REG018,2026-08-22,21.5,32.6,0.7,71.7,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001614,REG018,2026-08-23,20.3,32.3,12.7,80.7,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001615,REG018,2026-08-24,21.3,36.6,3.9,74.8,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001616,REG018,2026-08-25,19.9,31.1,6.5,87.1,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001617,REG018,2026-08-26,21.9,34.1,15.1,76.7,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001618,REG018,2026-08-27,20.4,31.6,2.1,74.3,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001619,REG018,2026-08-28,23.4,30.8,12.4,77.9,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001620,REG018,2026-08-29,21.8,32.1,15.8,76.9,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001621,REG019,2026-06-01,23.5,32.0,1.0,84.7,7.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001622,REG019,2026-06-02,17.9,33.9,3.2,83.2,8.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001623,REG019,2026-06-03,22.3,28.9,24.7,73.2,2.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001624,REG019,2026-06-04,21.2,35.3,5.3,79.4,14.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001625,REG019,2026-06-05,23.1,33.8,2.7,75.0,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001626,REG019,2026-06-06,20.3,34.2,2.2,88.3,8.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001627,REG019,2026-06-07,20.6,34.2,15.3,76.2,4.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001628,REG019,2026-06-08,20.6,32.6,12.6,71.9,10.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001629,REG019,2026-06-09,22.1,32.3,1.4,76.7,9.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001630,REG019,2026-06-10,21.1,30.2,16.8,78.4,14.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001631,REG019,2026-06-11,19.8,36.1,13.1,82.1,10.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001632,REG019,2026-06-12,18.3,34.9,4.0,77.7,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001633,REG019,2026-06-13,20.9,30.4,7.7,80.9,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001634,REG019,2026-06-14,21.0,34.5,17.5,80.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001635,REG019,2026-06-15,19.0,34.3,2.2,77.0,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001636,REG019,2026-06-16,19.4,31.4,11.6,78.3,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001637,REG019,2026-06-17,19.9,31.6,10.7,70.1,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001638,REG019,2026-06-18,21.6,31.1,5.6,67.9,5.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001639,REG019,2026-06-19,20.3,32.6,15.1,89.1,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001640,REG019,2026-06-20,19.7,32.0,7.6,82.9,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001641,REG019,2026-06-21,20.0,31.2,17.5,80.6,4.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001642,REG019,2026-06-22,20.0,32.4,5.9,83.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001643,REG019,2026-06-23,20.5,30.4,36.2,84.3,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001644,REG019,2026-06-24,19.9,33.6,5.4,85.0,4.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001645,REG019,2026-06-25,19.1,32.4,7.2,75.3,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001646,REG019,2026-06-26,21.7,31.2,9.5,74.9,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001647,REG019,2026-06-27,19.7,32.8,1.2,80.6,15.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001648,REG019,2026-06-28,18.3,31.3,13.2,75.7,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
